Source,Target,Weight,Ref,Group,Color,Label,TargetGroup,TargetColor,TargetLabel,Portal
apex:forcecom:CommercePayments:apex_commercepayments_tokenization_service_apex_imp,https:developer_salesforce_com_docs_atlas_en-us_apexref_meta_apexref_apex_class_commercepayments_PaymentMethodTokenizationResponse_htm#apex_commercepayments_PaymentMethodTokenizationResponse_setGatewayToken,1,xref,apex,#0b5cab,Apex - Apex Commercepayments Tokenization Service Apex Imp,https,maroon,External Link,dev_guides
apex:forcecom:CommercePayments:apex_commercepayments_sync_adapter_concept,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_interface_commercepayments_PaymentGatewayAdapter_htm#apex_interface_commerce_payments_PaymentGatewayAdapter,1,xref,apex,#0b5cab,Apex - Apex Commercepayments Sync Adapter Concept,https,maroon,External Link,dev_guides
apex:forcecom:CommercePayments:apex_commercepayments_async_adapter_setup,help:resource:setup:my_domain_reusables,1,conref,apex,#0b5cab,Apex - Apex Commercepayments Async Adapter Setup,help,#936AAB,Help,dev_guides
apex:forcecom:CommercePayments:apex_commercepayments_ref_github_repo,https:github_com_forcedotcom_Core-Payments-Reference-Gateway-Integration-Adapters,1,xref,apex,#0b5cab,Apex - Apex Commercepayments Ref Github Repo,https,maroon,External Link,dev_guides
apex:forcecom:CommercePayments:apex_commercepayments_process_payments,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_commercepayments_PaymentGatewayContext_htm#apex_class_commerce_payments_PaymentGatewayContext,1,xref,apex,#0b5cab,Apex - Apex Commercepayments Process Payments,https,maroon,External Link,dev_guides
apex:forcecom:CommercePayments:apex_commercepayments_process_payments,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_commercepayments_CaptureRequest_htm#apex_class_commerce_payments_CaptureRequest,1,xref,apex,#0b5cab,Apex - Apex Commercepayments Process Payments,https,maroon,External Link,dev_guides
apex:forcecom:CommercePayments:apex_commercepayments_process_payments,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_commercepayments_PaymentsHttp_htm#apex_class_commerce_payments_PaymentsHttp,1,xref,apex,#0b5cab,Apex - Apex Commercepayments Process Payments,https,maroon,External Link,dev_guides
apex:forcecom:CommercePayments:apex_commercepayments_process_payments,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_commercepayments_CaptureResponse_htm#apex_class_commerce_payments_CaptureResponse,1,xref,apex,#0b5cab,Apex - Apex Commercepayments Process Payments,https,maroon,External Link,dev_guides
apex:forcecom:Analytics:apex_analytics_limitations,resource_files:reusables_global:reusable_reports_dashboard_limits,1,conref,apex,#0b5cab,Apex - Apex Analytics Limitations,resource_files,Cyan,Resources,dev_guides
apex:forcecom:Analytics:apex_analytics_fact_map,api_analytics:examples:reports:sforce_analytics_rest_api_factmap_example,4,conref,apex,#0b5cab,Apex - Apex Analytics Fact Map,api_analytics,#cfe9fe,Analytics API,dev_guides
apex:forcecom:Process:apex_plugin_describe_result,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_Process_PluginDescribeResult_htm,1,xref,apex,#0b5cab,Apex - Apex Plugin Describe Result,https,maroon,External Link,dev_guides
apex:forcecom:Process:apex_plugin_describe_result,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_Process_PluginDescribeResult_InputParameter_htm,1,xref,apex,#0b5cab,Apex - Apex Plugin Describe Result,https,maroon,External Link,dev_guides
apex:forcecom:Process:apex_plugin_describe_result,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_Process_PluginDescribeResult_OutputParameter_htm,1,xref,apex,#0b5cab,Apex - Apex Plugin Describe Result,https,maroon,External Link,dev_guides
apex:forcecom:Process:apex_process_plugin_using,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_Process_PluginRequest_htm,1,xref,apex,#0b5cab,Apex - Apex Process Plugin Using,https,maroon,External Link,dev_guides
apex:forcecom:Process:apex_process_plugin_using,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_Process_PluginResult_htm,1,xref,apex,#0b5cab,Apex - Apex Process Plugin Using,https,maroon,External Link,dev_guides
apex:forcecom:Process:apex_process_plugin_using,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_Process_PluginDescribeResult_htm,1,xref,apex,#0b5cab,Apex - Apex Process Plugin Using,https,maroon,External Link,dev_guides
apex:glossary:glossary_apex,help:help:glossary:glossary_master,183,conref,apex,#0b5cab,Apex - Glossary Apex,help,#936AAB,Help,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_web_services_methods_considerations_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_objects_apextestqueueitem_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_objects_apextestresult_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_objects_apextestresultlimits_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_objects_apextestrunresult_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_calls_compileandtest_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_calls_compileClasses_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_calls_compiletriggers_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_calls_executeanonymous_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_calls_runtests_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_header_debuggingheader_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_header_packageversionheader_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying Additional,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_additional,resource_files:reusables_global:reusable_apiversion,3,conref,apex,#0b5cab,Apex - Apex Deploying Additional,resource_files,Cyan,Resources,dev_guides
apex:deploying:apex_deploying_ant,https:gs0_salesforce_com_dwnld_SfdcAnt_salesforce_ant_52_0_zip,1,xref,apex,#0b5cab,Apex - Apex Deploying Ant,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_ant,https:gs0_salesforce_com_dwnld_SfdcAnt_salesforce_ant_53_0_zip,1,xref,apex,#0b5cab,Apex - Apex Deploying Ant,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_ant,https:help_salesforce_com_articleView,1,xref,apex,#0b5cab,Apex - Apex Deploying Ant,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_ide,https:forcedotcom_github_io_salesforcedx-vscode_,1,xref,apex,#0b5cab,Apex - Apex Deploying Ide,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_ide,https:forcedotcom_github_io_salesforcedx-vscode_articles_user-guide_org-development-model#deploy-source,1,xref,apex,#0b5cab,Apex - Apex Deploying Ide,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_ant_deploy,https:developer_salesforce_com_docs_atlas_en-us_api_meta_meta_api_meta_,1,xref,apex,#0b5cab,Apex - Apex Deploying Ant Deploy,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying,https:developer_salesforce_com_docs_atlas_en-us_api_meta_meta_api_meta_meta_orgpreferencesettings_htm,1,xref,apex,#0b5cab,Apex - Apex Deploying,https,maroon,External Link,dev_guides
apex:deploying:apex_deploying_ant_retrieveCode,daas:forcemigrationtool_build,1,conref,apex,#0b5cab,Apex - Apex Deploying Ant Retrievecode,daas,plum,DAAS,dev_guides
apex:data:langCon_apex_locking_statements,https:developer_salesforce_com_page_Cheat_Sheets,1,xref,apex,#0b5cab,Apex - Langcon Apex Locking Statements,https,maroon,External Link,dev_guides
apex:data:apex_customsettings,help:help:glossary:glossary_master,2,conref,apex,#0b5cab,Apex - Apex Customsettings,help,#936AAB,Help,dev_guides
apex:data:DML:langCon_apex_dml_limitations,langCon:dataTypes:langCon_apex_collections_lists,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Limitations,langCon,#fe8aa7,Langcon,dev_guides
apex:data:DML:langCon_apex_dml_limitations,limits:apex_gov_limits,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Limitations,limits,#fe8f7d,Limits,dev_guides
apex:data:DML:langCon_apex_dml_limitations,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_calls_create_htm#MixedSaveTitle,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Limitations,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_limitations,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_quickstart_intro_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Limitations,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_database_dmloptions,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_Database_DuplicateError_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Database Dmloptions,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_database_result_classes,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_methods_system_database_saveresult_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Database Result Classes,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_database_result_classes,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_methods_system_database_upsertresult_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Database Result Classes,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_database_result_classes,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_database_mergeresult_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Database Result Classes,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_database_result_classes,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_methods_system_database_deleteresult_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Database Result Classes,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_database_result_classes,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_methods_system_database_undeleteresult_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Database Result Classes,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_database_result_classes,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_class_database_leadconvertresult_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Database Result Classes,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_database_result_classes,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_methods_system_database_EmptyRecycleBinResult_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Database Result Classes,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_examples_undelete,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_dml_bulk_exceptions_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Examples Undelete,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_examples_upsert,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_dml_bulk_exceptions_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Examples Upsert,https,maroon,External Link,dev_guides
apex:data:DML:langCon_apex_dml_examples_upsert,limits:apex_gov_limits,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Examples Upsert,limits,#fe8f7d,Limits,dev_guides
apex:data:DML:langCon_apex_dml_examples_merge,reference:DML:apex_dml_non_dml_objects,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Examples Merge,reference,royalblue,Reference,dev_guides
apex:data:DML:langCon_apex_dml_examples,classes:apex_security_sharing_rules,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Examples,classes,thistle,Classes,dev_guides
apex:data:DML:langCon_apex_dml_examples_delete,https:developer_salesforce_com_docs_atlas_en-us_apexcode_meta_apexcode_apex_dml_bulk_exceptions_htm,1,xref,apex,#0b5cab,Apex - Langcon Apex Dml Examples Delete,https,maroon,External Link,dev_guides
apex:data:SOQL:langCon_apex_SOQL_VLSQ,langCon:loops:langCon_apex_loops_for_SOQL,1,xref,apex,#0b5cab,Apex - Langcon Apex Soql Vlsq,langCon,#fe8aa7,Langcon,dev_guides
apex:data:SOQL:langCon_apex_SOQL_variables,soql_sosl:sforce_api_calls_soql_geolocate,1,conref,apex,#0b5cab,Apex - Langcon Apex Soql Variables,soql_sosl,MediumSlateBlue,SOQL SOSL,dev_guides
soql_sosl:sforce_api_calls_soql_geolocate,help:help:fields:customize_functions_a_h,7,conref,soql_sosl,MediumSlateBlue,SOQL SOSL - Sforce Api Calls Soql Geolocate,help,#936AAB,Help,dev_guides
apex:data:SOQL:langCon_apex_SOQL,limits:apex_gov_limits,2,xref,apex,#0b5cab,Apex - Langcon Apex Soql,limits,#fe8f7d,Limits,dev_guides
apex:connectapi:apex_connectapi_inputs_outputs,https:developer_salesforce_com_docs_atlas_en-us_apexref_meta_apexref_apex_connectapi_output_actorWithIdOutput_htm,1,xref,apex,#0b5cab,Apex - Apex Connectapi Inputs Outputs,https,maroon,External Link,dev_guides
apex:connectapi:apex_connectapi_casting,resource:misc_chatter_connect,1,conref,apex,#0b5cab,Apex - Apex Connectapi Casting,resource,Cyan,Resource,dev_guides
resource:misc_chatter_connect,https:developer_salesforce_com_docs_atlas_en-us_chatterapi_meta_chatterapi_intro_wildcards_htm,2,xref,resource,Cyan,Resource - Misc Chatter Connect,https,maroon,External Link,dev_guides
apex:connectapi:features:connectapi_features_action_links_overview,https:developer_salesforce_com_docs_atlas_en-us_apexref_meta_apexref_apex_ConnectAPI_ActionLinks_static_methods_htm#apex_ConnectAPI_ActionLinks_createActionLinkGroupDefinition_1,2,xref,apex,#0b5cab,Apex - Connectapi Features Action Links Overview,https,maroon,External Link,dev_guides
